Datum	Uhrzeit	<5	5-14	15-24	25-34	35-44	45-54	55-64	65-74	75-84	>84
2020-08-22	13:00:00	314	981	3787	4106	3535	4524	3387	1731	1562	991
2020-08-22	14:00:00	314	981	3794	4112	3537	4527	3388	1732	1562	991
2020-08-22	15:00:00	314	982	3795	4121	3538	4528	3390	1733	1562	991
2020-08-22	16:00:00	315	982	3798	4123	3540	4531	3391	1733	1562	991
2020-08-22	17:00:00	317	985	3811	4142	3549	4538	3394	1733	1562	991
2020-08-22	18:00:00	317	985	3819	4145	3555	4541	3395	1733	1562	991
2020-08-22	19:00:00	317	988	3825	4146	3558	4544	3396	1733	1562	991
2020-08-22	20:00:00	317	988	3828	4149	3559	4544	3396	1733	1562	991
2020-08-22	21:00:00	317	988	3828	4149	3559	4544	3396	1733	1562	991
2020-08-22	22:00:00	317	988	3828	4150	3559	4544	3397	1733	1562	991
2020-08-22	23:00:00	319	993	3834	4151	3561	4546	3398	1733	1562	991
2020-08-23	00:00:00	320	994	3834	4156	3561	4547	3398	1733	1562	991
2020-08-23	01:00:00	320	994	3834	4157	3562	4547	3398	1733	1562	991
2020-08-23	02:00:00	320	994	3834	4157	3562	4547	3398	1733	1562	991
2020-08-23	03:00:00	320	994	3835	4157	3562	4547	3398	1733	1562	991
2020-08-23	04:00:00	320	994	3835	4157	3562	4547	3398	1733	1562	991
2020-08-23	05:00:00	320	994	3835	4157	3562	4547	3398	1733	1562	991
2020-08-23	06:00:00	320	994	3835	4157	3562	4547	3398	1733	1562	991
2020-08-23	07:00:00	320	994	3835	4157	3562	4547	3398	1733	1562	991
2020-08-23	08:00:00	320	994	3835	4159	3562	4547	3398	1734	1562	991
2020-08-23	09:00:00	320	994	3834	4159	3562	4548	3398	1734	1562	991
2020-08-23	10:00:00	320	994	3834	4159	3562	4549	3398	1735	1562	991
2020-08-23	11:00:00	320	994	3837	4159	3565	4551	3400	1735	1562	991
2020-08-23	12:00:00	320	995	3839	4159	3568	4553	3401	1735	1562	991
2020-08-23	13:00:00	320	995	3848	4181	3569	4554	3402	1737	1562	991
2020-08-23	14:00:00	320	995	3859	4184	3569	4556	3402	1737	1562	991
2020-08-23	15:00:00	320	996	3865	4187	3571	4560	3401	1739	1562	991
2020-08-23	16:00:00	320	997	3869	4188	3571	4561	3401	1740	1562	991
2020-08-23	17:00:00	320	999	3877	4199	3572	4568	3403	1741	1562	992
2020-08-23	18:00:00	320	999	3882	4204	3574	4576	3404	1742	1562	992
2020-08-23	19:00:00	321	1001	3890	4209	3577	4577	3406	1742	1562	993
2020-08-23	20:00:00	321	1001	3898	4216	3586	4583	3409	1744	1562	993
2020-08-23	21:00:00	321	1001	3903	4222	3591	4587	3411	1744	1562	993
2020-08-23	22:00:00	321	1001	3903	4223	3591	4588	3411	1744	1562	993
2020-08-23	23:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	00:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	01:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	02:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	03:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	04:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	05:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	06:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	07:00:00	321	1001	3904	4223	3592	4588	3411	1744	1562	993
2020-08-24	08:00:00	321	1001	3904	4223	3593	4589	3412	1744	1562	993
2020-08-24	09:00:00	321	1002	3907	4224	3594	4589	3412	1745	1562	993
2020-08-24	10:00:00	321	1002	3908	4227	3594	4589	3413	1745	1564	993
2020-08-24	11:00:00	322	1002	3909	4227	3594	4589	3414	1745	1564	993
2020-08-24	12:00:00	322	1002	3914	4228	3595	4590	3413	1745	1564	993
2020-08-24	13:00:00	323	1003	3918	4230	3595	4591	3414	1745	1564	993
2020-08-24	14:00:00	323	1003	3918	4233	3596	4592	3414	1745	1564	993
2020-08-24	15:00:00	323	1004	3923	4238	3600	4595	3416	1746	1564	993
2020-08-24	16:00:00	323	1004	3927	4239	3601	4596	3416	1746	1564	993
2020-08-24	17:00:00	323	1006	3933	4249	3604	4599	3417	1747	1564	993
2020-08-24	18:00:00	323	1008	3940	4263	3613	4603	3418	1751	1564	993
2020-08-24	19:00:00	323	1008	3943	4263	3614	4603	3419	1751	1564	993
2020-08-24	20:00:00	324	1008	3946	4264	3614	4603	3423	1751	1564	993
2020-08-24	21:00:00	324	1008	3947	4264	3614	4604	3423	1751	1564	993
2020-08-24	22:00:00	325	1008	3948	4265	3617	4604	3423	1751	1564	994
2020-08-24	23:00:00	325	1010	3953	4272	3621	4605	3423	1752	1564	999
2020-08-25	00:00:00	325	1010	3955	4276	3621	4605	3423	1752	1564	999
2020-08-25	01:00:00	325	1010	3956	4278	3622	4605	3423	1752	1564	999
2020-08-25	02:00:00	325	1010	3957	4278	3624	4605	3423	1752	1564	999
2020-08-25	03:00:00	325	1010	3957	4278	3624	4605	3423	1752	1564	999
2020-08-25	04:00:00	325	1010	3957	4278	3625	4605	3423	1752	1564	999
2020-08-25	05:00:00	325	1010	3957	4278	3625	4605	3423	1752	1564	999
2020-08-25	06:00:00	325	1010	3957	4278	3625	4605	3423	1752	1564	999
2020-08-25	07:00:00	327	1010	3957	4282	3626	4607	3423	1753	1564	998
2020-08-25	08:00:00	328	1018	3966	4293	3632	4616	3428	1755	1564	996
2020-08-25	09:00:00	330	1020	3966	4294	3634	4617	3428	1755	1564	996
2020-08-25	10:00:00	329	1020	3970	4298	3633	4616	3428	1755	1564	996
2020-08-25	11:00:00	329	1020	3971	4299	3635	4622	3429	1755	1564	996
2020-08-25	12:00:00	329	1021	3970	4301	3638	4624	3428	1755	1564	997
2020-08-25	13:00:00	329	1021	3969	4301	3639	4625	3428	1756	1564	997
2020-08-25	14:00:00	331	1025	3975	4307	3640	4625	3429	1757	1564	1003
2020-08-25	15:00:00	332	1030	3984	4317	3644	4630	3430	1757	1564	1003
2020-08-25	16:00:00	332	1032	3986	4320	3647	4630	3430	1758	1564	1003
2020-08-25	17:00:00	332	1032	3988	4321	3647	4631	3430	1758	1564	1003
2020-08-25	18:00:00	332	1034	3996	4330	3649	4631	3432	1759	1565	1008
2020-08-25	19:00:00	332	1037	4004	4337	3649	4631	3433	1759	1566	1008
2020-08-25	20:00:00	332	1042	4010	4343	3653	4634	3436	1759	1567	1009
2020-08-25	21:00:00	332	1044	4013	4347	3658	4636	3436	1759	1567	1009
2020-08-25	22:00:00	332	1044	4022	4351	3659	4636	3436	1760	1567	1009
2020-08-25	23:00:00	332	1046	4028	4353	3660	4636	3436	1761	1567	1009
2020-08-26	00:00:00	332	1046	4030	4355	3661	4636	3436	1761	1567	1009
2020-08-26	01:00:00	332	1046	4030	4356	3661	4636	3436	1761	1567	1009
2020-08-26	02:00:00	332	1047	4030	4356	3661	4636	3436	1761	1567	1009
2020-08-26	03:00:00	332	1047	4030	4356	3661	4636	3436	1761	1567	1009
2020-08-26	04:00:00	332	1047	4031	4356	3661	4636	3436	1761	1567	1009
2020-08-26	05:00:00	332	1047	4031	4356	3661	4636	3436	1761	1567	1009
2020-08-26	06:00:00	332	1047	4031	4356	3661	4636	3436	1761	1567	1009
2020-08-26	07:00:00	332	1047	4031	4356	3661	4637	3437	1761	1567	1009
2020-08-26	08:00:00	332	1048	4034	4355	3663	4640	3437	1761	1567	1009
2020-08-26	09:00:00	332	1048	4040	4356	3665	4643	3438	1762	1567	1009
2020-08-26	10:00:00	332	1048	4038	4355	3668	4644	3440	1763	1567	1009
2020-08-26	11:00:00	332	1050	4038	4358	3669	4645	3441	1764	1567	1009
2020-08-26	12:00:00	333	1051	4042	4366	3672	4649	3446	1764	1567	1009
2020-08-26	13:00:00	334	1054	4061	4385	3683	4652	3446	1766	1567	1010
2020-08-26	14:00:00	337	1057	4066	4391	3688	4656	3451	1767	1567	1010
2020-08-26	15:00:00	337	1059	4070	4398	3694	4656	3451	1767	1568	1010
2020-08-26	16:00:00	338	1064	4077	4405	3702	4658	3455	1768	1569	1010
2020-08-26	17:00:00	339	1065	4077	4408	3703	4663	3456	1768	1569	1010
2020-08-26	18:00:00	340	1068	4086	4415	3703	4667	3458	1768	1569	1010
2020-08-26	19:00:00	340	1068	4090	4417	3706	4669	3459	1768	1569	1010
2020-08-26	20:00:00	340	1068	4091	4418	3706	4669	3459	1768	1570	1010
2020-08-26	21:00:00	340	1069	4095	4419	3707	4671	3460	1770	1571	1010
2020-08-26	22:00:00	340	1070	4099	4416	3707	4675	3460	1770	1571	1010
2020-08-26	23:00:00	340	1070	4100	4413	3707	4676	3462	1771	1571	1010
2020-08-27	00:00:00	340	1072	4102	4415	3708	4676	3462	1771	1571	1010
2020-08-27	01:00:00	340	1072	4103	4416	3709	4677	3462	1772	1571	1010
2020-08-27	02:00:00	340	1072	4105	4418	3710	4677	3462	1772	1571	1010
2020-08-27	03:00:00	340	1072	4105	4418	3710	4677	3462	1772	1571	1010
2020-08-27	04:00:00	340	1072	4105	4418	3710	4677	3462	1772	1571	1010
2020-08-27	05:00:00	340	1072	4105	4418	3710	4677	3462	1772	1571	1010
2020-08-27	06:00:00	340	1072	4105	4418	3710	4677	3462	1772	1571	1010
2020-08-27	07:00:00	340	1072	4105	4418	3710	4677	3462	1772	1571	1010
2020-08-27	08:00:00	340	1072	4108	4420	3714	4684	3463	1772	1571	1010
2020-08-27	09:00:00	340	1072	4108	4420	3715	4685	3465	1773	1571	1010
2020-08-27	10:00:00	340	1072	4109	4420	3715	4685	3464	1773	1571	1010
2020-08-27	11:00:00	340	1071	4114	4421	3719	4686	3468	1774	1571	1010
2020-08-27	12:00:00	340	1072	4118	4423	3720	4687	3471	1775	1571	1010
2020-08-27	13:00:00	340	1073	4125	4427	3723	4689	3472	1777	1572	1010
2020-08-27	14:00:00	342	1073	4129	4428	3723	4690	3475	1777	1572	1010
2020-08-27	15:00:00	342	1074	4134	4435	3725	4692	3476	1777	1572	1010
2020-08-27	16:00:00	342	1078	4142	4446	3731	4696	3478	1779	1572	1010
2020-08-27	17:00:00	341	1079	4142	4447	3731	4697	3480	1778	1572	1010
2020-08-27	18:00:00	342	1080	4149	4454	3735	4704	3483	1780	1575	1010
2020-08-27	19:00:00	342	1082	4154	4459	3737	4707	3484	1781	1575	1010
2020-08-27	20:00:00	342	1082	4157	4460	3737	4707	3485	1781	1575	1010
2020-08-27	21:00:00	343	1082	4159	4464	3739	4711	3487	1782	1575	1010
2020-08-27	22:00:00	343	1082	4159	4466	3739	4711	3487	1782	1575	1010
2020-08-27	23:00:00	343	1082	4160	4466	3739	4713	3487	1782	1575	1010
2020-08-28	00:00:00	343	1083	4165	4473	3740	4715	3488	1782	1575	1010
2020-08-28	01:00:00	343	1083	4168	4475	3742	4715	3488	1782	1575	1010
2020-08-28	02:00:00	343	1083	4168	4475	3743	4715	3488	1782	1575	1010
2020-08-28	03:00:00	343	1083	4168	4475	3744	4715	3488	1782	1575	1010
2020-08-28	04:00:00	343	1083	4168	4475	3744	4715	3488	1782	1575	1010
2020-08-28	05:00:00	343	1083	4168	4475	3744	4715	3488	1782	1575	1010
2020-08-28	06:00:00	343	1083	4168	4475	3744	4715	3488	1782	1575	1010
2020-08-28	07:00:00	343	1083	4167	4476	3743	4714	3488	1782	1575	1010
2020-08-28	08:00:00	343	1086	4167	4477	3741	4714	3488	1782	1575	1010
2020-08-28	09:00:00	343	1086	4168	4481	3743	4715	3490	1782	1575	1010
2020-08-28	10:00:00	343	1087	4169	4481	3744	4715	3490	1782	1575	1010
2020-08-28	11:00:00	343	1088	4174	4486	3744	4717	3490	1783	1576	1010
2020-08-28	12:00:00	344	1092	4192	4497	3755	4721	3497	1785	1577	1011
2020-08-28	13:00:00	344	1092	4194	4497	3757	4724	3497	1785	1577	1011
2020-08-28	14:00:00	344	1092	4197	4502	3759	4727	3498	1786	1579	1013
2020-08-28	15:00:00	345	1095	4204	4505	3762	4732	3503	1786	1579	1013
2020-08-28	16:00:00	345	1095	4213	4513	3769	4742	3506	1787	1580	1013
2020-08-28	17:00:00	347	1096	4217	4519	3773	4744	3510	1788	1580	1013
2020-08-28	18:00:00	349	1099	4232	4534	3782	4750	3513	1791	1580	1013
2020-08-28	19:00:00	349	1100	4242	4536	3784	4752	3514	1793	1580	1013
2020-08-28	20:00:00	350	1107	4250	4544	3786	4757	3517	1793	1580	1014
2020-08-28	21:00:00	350	1107	4253	4551	3789	4760	3517	1794	1580	1015
2020-08-28	22:00:00	350	1108	4256	4553	3790	4760	3518	1794	1580	1015
2020-08-28	23:00:00	350	1109	4260	4554	3791	4760	3519	1796	1580	1015
2020-08-29	00:00:00	350	1109	4262	4556	3792	4760	3520	1797	1581	1015
2020-08-29	01:00:00	350	1110	4272	4559	3794	4760	3522	1797	1581	1015
2020-08-29	02:00:00	350	1111	4272	4560	3795	4760	3522	1797	1581	1015
2020-08-29	03:00:00	350	1111	4272	4560	3795	4760	3522	1797	1581	1015
2020-08-29	04:00:00	350	1111	4272	4560	3795	4760	3522	1797	1581	1015
2020-08-29	05:00:00	350	1111	4272	4560	3795	4760	3522	1797	1581	1015
2020-08-29	06:00:00	350	1111	4272	4560	3795	4760	3522	1797	1581	1015
2020-08-29	07:00:00	350	1111	4272	4560	3795	4760	3522	1797	1581	1015
2020-08-29	08:00:00	350	1111	4272	4562	3798	4761	3523	1797	1581	1015
2020-08-29	09:00:00	350	1111	4276	4564	3798	4765	3526	1797	1581	1016
2020-08-29	10:00:00	350	1119	4283	4565	3800	4765	3526	1797	1582	1016
2020-08-29	11:00:00	350	1119	4283	4565	3800	4766	3527	1797	1582	1016
2020-08-29	12:00:00	350	1122	4291	4565	3804	4772	3528	1799	1584	1016
2020-08-29	13:00:00	350	1122	4291	4565	3804	4772	3529	1799	1585	1016
2020-08-29	14:00:00	350	1122	4292	4565	3805	4772	3529	1799	1585	1016
2020-08-29	15:00:00	350	1122	4298	4569	3809	4773	3531	1799	1585	1016
2020-08-29	16:00:00	351	1125	4305	4571	3814	4777	3537	1800	1585	1016
2020-08-29	17:00:00	352	1125	4315	4573	3816	4778	3538	1800	1585	1016
2020-08-29	18:00:00	352	1126	4322	4579	3817	4779	3538	1800	1585	1016
2020-08-29	19:00:00	352	1126	4322	4579	3818	4780	3539	1800	1585	1016
2020-08-29	20:00:00	352	1126	4323	4581	3818	4782	3539	1800	1585	1016
2020-08-29	21:00:00	352	1126	4323	4581	3819	4785	3539	1801	1586	1016
2020-08-29	22:00:00	352	1126	4323	4581	3819	4785	3539	1801	1586	1016
2020-08-29	23:00:00	352	1126	4323	4583	3819	4785	3539	1801	1586	1016
2020-08-30	00:00:00	353	1126	4323	4583	3819	4785	3539	1801	1586	1016
2020-08-30	01:00:00	352	1126	4325	4583	3819	4785	3540	1801	1586	1016
2020-08-30	02:00:00	352	1127	4325	4584	3820	4786	3540	1801	1586	1016
2020-08-30	03:00:00	352	1127	4325	4584	3820	4786	3540	1801	1586	1016
2020-08-30	04:00:00	352	1127	4325	4584	3820	4786	3540	1801	1586	1016
2020-08-30	05:00:00	352	1127	4325	4585	3820	4786	3540	1801	1586	1016
2020-08-30	06:00:00	352	1127	4325	4585	3820	4786	3540	1801	1586	1016
2020-08-30	07:00:00	352	1127	4325	4585	3819	4786	3540	1801	1586	1016
2020-08-30	08:00:00	352	1127	4326	4585	3820	4786	3540	1801	1586	1016
2020-08-30	09:00:00	352	1127	4328	4586	3820	4786	3540	1801	1586	1016
2020-08-30	10:00:00	352	1127	4328	4586	3820	4786	3541	1801	1586	1016
2020-08-30	11:00:00	352	1132	4354	4610	3826	4789	3543	1802	1586	1016
2020-08-30	17:00:00	353	1135	4368	4623	3828	4800	3553	1802	1587	1017
2020-08-30	18:00:00	354	1136	4371	4625	3829	4803	3554	1803	1587	1017
2020-08-30	19:00:00	354	1139	4389	4643	3843	4813	3564	1804	1588	1017
2020-08-30	20:00:00	354	1139	4394	4645	3845	4814	3564	1804	1588	1017
2020-08-30	21:00:00	355	1139	4399	4648	3848	4818	3565	1805	1589	1017
2020-08-30	22:00:00	355	1141	4400	4650	3849	4822	3565	1805	1590	1017
2020-08-30	23:00:00	355	1141	4404	4648	3849	4823	3565	1805	1591	1017
2020-08-31	00:00:00	355	1143	4410	4651	3851	4823	3567	1805	1591	1017
2020-08-31	01:00:00	355	1143	4412	4654	3851	4824	3567	1805	1591	1017
2020-08-31	02:00:00	355	1143	4412	4654	3851	4824	3567	1805	1591	1017
2020-08-31	03:00:00	355	1143	4412	4654	3851	4824	3567	1805	1591	1017
2020-08-31	04:00:00	355	1143	4412	4654	3851	4824	3567	1805	1591	1017
2020-08-31	05:00:00	355	1143	4412	4654	3851	4824	3567	1805	1591	1017
2020-08-31	06:00:00	355	1143	4412	4654	3851	4824	3567	1805	1591	1017
2020-08-31	07:00:00	355	1143	4411	4654	3851	4824	3567	1805	1591	1017
2020-08-31	08:00:00	355	1143	4413	4655	3852	4826	3567	1805	1591	1017
2020-08-31	09:00:00	355	1143	4413	4656	3854	4825	3567	1805	1591	1017
2020-08-31	10:00:00	355	1143	4413	4656	3854	4825	3567	1805	1591	1017
2020-08-31	11:00:00	355	1144	4417	4660	3855	4825	3570	1806	1591	1017
2020-08-31	12:00:00	355	1144	4421	4662	3856	4826	3571	1806	1591	1017
2020-08-31	13:00:00	355	1144	4423	4662	3858	4826	3571	1807	1591	1017
2020-08-31	14:00:00	356	1145	4424	4662	3860	4829	3572	1808	1591	1017
2020-08-31	15:00:00	356	1146	4425	4672	3862	4833	3572	1811	1591	1017
2020-08-31	16:00:00	356	1148	4430	4676	3862	4834	3572	1811	1591	1017
2020-08-31	17:00:00	356	1153	4437	4677	3864	4840	3574	1813	1591	1017
2020-08-31	18:00:00	358	1155	4447	4681	3868	4844	3579	1814	1591	1018
2020-08-31	19:00:00	359	1156	4448	4688	3871	4846	3581	1814	1593	1018
2020-08-31	20:00:00	359	1156	4450	4688	3872	4848	3581	1814	1593	1018
2020-08-31	21:00:00	360	1157	4450	4690	3873	4848	3581	1817	1593	1018
2020-08-31	22:00:00	360	1157	4454	4692	3873	4849	3581	1817	1593	1018
2020-08-31	23:00:00	360	1157	4454	4692	3874	4849	3581	1817	1593	1018
2020-09-01	00:00:00	360	1158	4454	4695	3875	4850	3581	1817	1593	1018
2020-09-01	01:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	02:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	03:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	04:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	05:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	06:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	07:00:00	361	1159	4454	4696	3876	4849	3581	1817	1593	1018
2020-09-01	08:00:00	362	1159	4454	4697	3878	4852	3582	1816	1593	1020
2020-09-01	09:00:00	362	1160	4454	4698	3878	4852	3583	1818	1593	1020
2020-09-01	10:00:00	363	1161	4463	4706	3883	4856	3586	1819	1593	1020
2020-09-01	11:00:00	363	1161	4466	4707	3884	4855	3587	1819	1593	1020
2020-09-01	12:00:00	364	1161	4466	4706	3884	4854	3584	1821	1593	1020
2020-09-01	13:00:00	365	1165	4475	4708	3888	4862	3586	1821	1594	1020
2020-09-01	14:00:00	365	1166	4476	4711	3889	4864	3586	1821	1594	1019
2020-09-01	15:00:00	364	1165	4481	4714	3892	4866	3589	1822	1595	1017
2020-09-01	16:00:00	364	1167	4486	4718	3893	4874	3591	1824	1595	1017
2020-09-01	17:00:00	0	0	0	0	0	0	0	0	0	0
2020-09-01	18:00:00	364	1169	4495	4726	3900	4879	3598	1825	1595	1017
2020-09-01	19:00:00	364	1170	4513	4732	3904	4884	3602	1826	1596	1017
2020-09-01	20:00:00	367	1178	4529	4738	3913	4891	3606	1827	1596	1017
2020-09-01	21:00:00	367	1179	4534	4739	3915	4891	3606	1827	1596	1017
2020-09-01	22:00:00	368	1179	4535	4740	3915	4892	3606	1827	1596	1017
2020-09-01	23:00:00	368	1180	4535	4741	3915	4892	3607	1827	1596	1017
2020-09-02	00:00:00	368	1181	4542	4744	3917	4894	3609	1827	1596	1017
2020-09-02	01:00:00	368	1187	4550	4747	3919	4895	3610	1827	1596	1017
2020-09-02	02:00:00	368	1188	4553	4748	3920	4895	3612	1827	1596	1017
2020-09-02	03:00:00	368	1189	4555	4749	3920	4896	3612	1828	1596	1017
2020-09-02	04:00:00	368	1191	4555	4749	3920	4896	3612	1828	1596	1017
2020-09-02	05:00:00	368	1192	4556	4750	3921	4896	3613	1828	1597	1017
2020-09-02	06:00:00	368	1192	4556	4752	3921	4897	3613	1828	1597	1017
2020-09-02	07:00:00	368	1192	4556	4752	3920	4897	3613	1828	1597	1017
2020-09-02	08:00:00	367	1194	4566	4762	3925	4901	3615	1829	1597	1017
2020-09-02	09:00:00	367	1194	4568	4763	3928	4906	3618	1829	1597	1017
2020-09-02	10:00:00	368	1197	4570	4782	3941	4917	3623	1832	1598	1018
2020-09-02	11:00:00	368	1198	4574	4787	3947	4920	3627	1833	1599	1018
2020-09-02	12:00:00	368	1199	4579	4787	3950	4920	3629	1833	1599	1018
2020-09-02	13:00:00	368	1201	4583	4792	3950	4923	3631	1834	1601	1018
2020-09-02	14:00:00	368	1201	4587	4795	3950	4924	3633	1834	1601	1018
2020-09-02	15:00:00	368	1201	4598	4800	3950	4929	3637	1835	1602	1018
2020-09-02	16:00:00	368	1202	4603	4802	3951	4933	3640	1836	1603	1018
2020-09-02	17:00:00	368	1203	4608	4808	3953	4934	3644	1837	1606	1019
2020-09-02	18:00:00	369	1204	4613	4813	3958	4939	3644	1837	1606	1019
2020-09-02	19:00:00	371	1206	4626	4819	3961	4944	3645	1838	1607	1019
2020-09-02	20:00:00	372	1207	4632	4823	3964	4950	3647	1838	1607	1019
2020-09-02	21:00:00	372	1207	4634	4825	3967	4952	3648	1838	1607	1020
2020-09-02	22:00:00	372	1207	4634	4825	3967	4952	3648	1838	1607	1020
2020-09-02	23:00:00	374	1207	4643	4832	3970	4960	3652	1838	1607	1020
2020-09-03	00:00:00	374	1207	4645	4833	3970	4960	3653	1838	1607	1020
2020-09-03	01:00:00	374	1208	4647	4835	3970	4960	3653	1838	1607	1020
2020-09-03	02:00:00	374	1209	4650	4836	3971	4963	3654	1838	1607	1020
2020-09-03	03:00:00	376	1211	4659	4846	3976	4969	3658	1838	1607	1020
2020-09-03	04:00:00	376	1211	4661	4849	3979	4970	3658	1838	1607	1020
2020-09-03	05:00:00	376	1211	4664	4853	3981	4972	3658	1839	1607	1020
2020-09-03	06:00:00	376	1211	4665	4853	3981	4972	3659	1839	1607	1020
2020-09-03	07:00:00	377	1211	4666	4859	3982	4972	3660	1839	1607	1019
2020-09-03	08:00:00	377	1211	4666	4859	3983	4975	3658	1839	1608	1019
2020-09-03	09:00:00	376	1211	4666	4861	3985	4976	3658	1841	1608	1019
2020-09-03	10:00:00	376	1212	4678	4861	3988	4986	3661	1841	1609	1019
2020-09-03	11:00:00	377	1211	4679	4861	3988	4987	3660	1841	1609	1019
2020-09-03	12:00:00	377	1212	4684	4862	3989	4987	3661	1841	1609	1019
2020-09-03	13:00:00	377	1214	4693	4869	3996	4991	3665	1843	1609	1020
2020-09-03	14:00:00	381	1216	4707	4872	3997	4998	3674	1844	1609	1020
2020-09-03	15:00:00	383	1222	4713	4883	4001	5006	3679	1846	1610	1020
2020-09-03	16:00:00	384	1224	4717	4886	4001	5012	3680	1846	1610	1019
2020-09-03	17:00:00	384	1226	4721	4891	4004	5015	3680	1846	1610	1019
2020-09-03	18:00:00	384	1227	4729	4899	4007	5018	3680	1848	1612	1019
2020-09-03	19:00:00	384	1228	4744	4907	4015	5026	3685	1849	1612	1019
2020-09-03	20:00:00	384	1229	4745	4909	4017	5026	3686	1849	1612	1019
2020-09-03	21:00:00	384	1229	4747	4912	4017	5028	3686	1850	1613	1018
2020-09-03	22:00:00	384	1229	4748	4911	4016	5029	3685	1849	1613	1018
2020-09-03	23:00:00	384	1229	4750	4912	4016	5030	3686	1849	1614	1018
2020-09-04	00:00:00	384	1229	4751	4913	4016	5030	3686	1849	1614	1018
2020-09-04	01:00:00	384	1230	4752	4914	4016	5031	3686	1849	1614	1018
2020-09-04	02:00:00	384	1230	4752	4914	4016	5031	3686	1849	1614	1018
2020-09-04	03:00:00	384	1230	4752	4914	4016	5031	3686	1849	1614	1018
2020-09-04	04:00:00	384	1230	4752	4914	4016	5032	3686	1849	1614	1018
2020-09-04	05:00:00	384	1230	4752	4914	4016	5032	3686	1849	1614	1018
2020-09-04	06:00:00	384	1230	4752	4914	4016	5032	3686	1849	1614	1018
2020-09-04	07:00:00	384	1230	4752	4914	4016	5032	3686	1849	1614	1018
2020-09-04	08:00:00	384	1230	4753	4914	4016	5032	3687	1852	1614	1016
2020-09-04	09:00:00	384	1230	4753	4914	4016	5032	3689	1852	1614	1016
2020-09-04	10:00:00	384	1232	4760	4920	4022	5035	3693	1853	1614	1016
2020-09-04	11:00:00	384	1233	4760	4920	4022	5035	3691	1853	1614	1016
2020-09-04	12:00:00	385	1233	4757	4927	4024	5038	3698	1855	1614	1017
2020-09-04	13:00:00	386	1237	4771	4940	4035	5041	3700	1856	1615	1017
2020-09-04	14:00:00	389	1240	4775	4946	4042	5045	3704	1857	1615	1017
2020-09-04	15:00:00	389	1240	4776	4954	4045	5047	3705	1858	1615	1017
2020-09-04	16:00:00	389	1242	4780	4956	4047	5052	3707	1859	1615	1017
2020-09-04	17:00:00	389	1244	4792	4967	4052	5062	3712	1860	1615	1017
2020-09-04	18:00:00	390	1251	4805	4981	4056	5067	3717	1864	1618	1017
2020-09-04	19:00:00	390	1251	4808	4985	4057	5068	3717	1865	1618	1017
2020-09-04	20:00:00	390	1251	4809	4988	4058	5069	3718	1865	1618	1017
2020-09-04	21:00:00	390	1251	4814	4993	4063	5071	3718	1865	1618	1017
2020-09-04	22:00:00	390	1251	4813	4995	4063	5072	3719	1865	1618	1017
2020-09-04	23:00:00	391	1253	4814	4997	4065	5074	3719	1865	1618	1017
2020-09-05	00:00:00	391	1257	4829	5008	4072	5080	3724	1866	1618	1017
2020-09-05	01:00:00	391	1257	4829	5008	4075	5082	3724	1866	1618	1017
2020-09-05	02:00:00	391	1257	4829	5008	4075	5082	3724	1866	1618	1017
2020-09-05	03:00:00	391	1257	4829	5008	4075	5082	3724	1866	1618	1017
2020-09-05	04:00:00	392	1257	4829	5008	4075	5082	3724	1866	1618	1017
2020-09-05	05:00:00	392	1257	4829	5009	4075	5082	3724	1866	1618	1017
2020-09-05	06:00:00	392	1257	4829	5009	4075	5082	3724	1866	1618	1017
2020-09-05	07:00:00	392	1257	4829	5009	4075	5082	3724	1866	1618	1017
2020-09-05	08:00:00	392	1258	4829	5012	4077	5084	3726	1866	1618	1017
2020-09-05	09:00:00	392	1258	4829	5014	4077	5084	3726	1866	1618	1017
2020-09-05	10:00:00	392	1258	4828	5014	4077	5084	3725	1867	1618	1017
2020-09-05	11:00:00	392	1258	4826	5015	4077	5084	3724	1865	1617	1017
2020-09-05	12:00:00	392	1258	4830	5016	4079	5085	3727	1865	1617	1017
2020-09-05	13:00:00	396	1258	4833	5021	4079	5085	3727	1865	1617	1017
2020-09-05	14:00:00	396	1258	4834	5020	4080	5085	3728	1865	1617	1017
2020-09-05	15:00:00	397	1265	4843	5028	4084	5088	3733	1865	1617	1017
